No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
74,2.02402E+13,2024.02.27,48:29.5,38.898,26.6265,14.8,2.3,0,2.3,0,0,0,Ke,MIDILLI ADASI GUNEYI (EGE DENIZI)
75,2.02402E+13,2024.02.27,31:00.8,40.296,27.0325,10.7,3,0,3,2.7,0,0,Ke,HISARLI-BIGA (CANAKKALE) [North West  1.7 km]
76,2.02402E+13,2024.02.27,26:07.2,38.7908,26.6067,2.1,2.1,0,2.1,0,0,0,Ke,EGE DENIZI
77,2.02402E+13,2024.02.27,16:03.3,40.2967,27.0157,4.5,2.4,0,2.4,0,0,0,Ke,GURGENDERE-BIGA (CANAKKALE) [North East  1.6 km]
78,2.02402E+13,2024.02.27,09:53.9,40.303,27.0072,6.9,4.5,0,4.5,4.2,0,0,Ke,BEYPINAR-LAPSEKI (CANAKKALE) [South East  1.2 km]
79,2.02402E+13,2024.02.27,52:11.7,40.2875,26.987,2.4,2,0,2,0,0,0,Ke,CATALTEPE-LAPSEKI (CANAKKALE) [East 0.8 km]
80,2.02402E+13,2024.02.27,39:17.8,40.2095,31.7582,7.4,2.5,0,2.5,0,0,0,Ke,HIRKATEPE-BEYPAZARI (ANKARA) [North 1.4 km]
81,2.02402E+13,2024.02.27,02:29.8,37.3318,37.0203,10,2.4,0,2.4,0,0,0,Ke,KELIBISLER-PAZARCIK (KAHRAMANMARAS) [South East  2.0 km]
82,2.02402E+13,2024.02.27,02:11.4,37.3518,37.0378,6.5,2.7,0,2.7,0,0,0,Ke,DEMIRCILER-PAZARCIK (KAHRAMANMARAS) [South East  1.4 km]
83,2.02402E+13,2024.02.27,13:34.3,40.3083,27.0148,12.2,2,0,2,0,0,0,Ke,DISBUDAK-LAPSEKI (CANAKKALE) [South East  1.3 km]
84,2.02402E+13,2024.02.27,40:10.0,35.4805,27.4582,5,2.5,0,2.5,0,0,0,Ke,AKDENIZ
85,2.02402E+13,2024.02.27,46:20.0,39.1662,26.1432,5.7,2,0,2,0,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
86,2.02402E+13,2024.02.27,46:10.0,38.117,38.4625,5,2.2,0,2.2,0,0,0,Ke,AKSU-SINCIK (ADIYAMAN) [South West  4.9 km]
87,2.02402E+13,2024.02.27,33:57.5,37.9772,27.1698,5.2,2.1,0,2.1,0,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
88,2.02402E+13,2024.02.26,29:18.4,35.197,37.7213,17.8,2.5,0,2.5,0,0,0,Ke,SURIYE
89,2.02402E+13,2024.02.26,19:05.0,38.661,44.7258,5,2.4,0,2.4,0,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
90,2.02402E+13,2024.02.26,00:46.2,36.57,29.0117,4.8,2.5,0,2.5,0,0,0,Ke,FETHIYE KORFEZI (AKDENIZ)
91,2.02402E+13,2024.02.26,56:47.5,36.5542,29.0013,5.9,2.6,0,2.6,0,0,0,Ke,FETHIYE KORFEZI (AKDENIZ)
92,2.02402E+13,2024.02.26,13:26.2,38.0415,30.7937,2.6,2.2,0,2.2,0,0,0,Ke,BARLA-EGIRDIR (ISPARTA) [North East  2.7 km]
93,2.02402E+13,2024.02.26,17:47.5,38.3215,38.3125,5,2.3,0,2.3,0,0,0,Ke,MALATYA [South 2.1 km]
94,2.02402E+13,2024.02.26,13:56.8,40.2053,31.7787,5,2.6,0,2.6,0,0,0,Ke,HIRKATEPE-BEYPAZARI (ANKARA) [North East  2.1 km]
95,2.02402E+13,2024.02.26,21:17.3,36.959,27.8725,7.5,2.1,0,2.1,0,0,0,Ke,GOKOVA KORFEZI (AKDENIZ)
96,2.02402E+13,2024.02.26,48:16.7,38.1268,36.823,2.5,2.3,0,2.3,0,0,0,Ke,KARGABUKU-AFSIN (KAHRAMANMARAS) [South 3.1 km]
